type,date time,latitude,longitude,accuracy(m),altitude(m),geoid_height(m),speed(m/s),bearing(deg),sat_used,sat_inview,name,desc
T,2025-12-15 09:29:20,12.95158174,77.53725743,10.87,750.324,,5.270,341,30,46,,
T,2025-12-15 09:29:21,12.95162653,77.53723780,11.17,750.424,,5.380,343,30,46,,
T,2025-12-15 09:29:22,12.95167724,77.53722575,10.93,750.643,,5.440,343,30,46,,
T,2025-12-15 09:29:23,12.95170862,77.53721706,10.90,751.524,,4.760,343,29,46,,
T,2025-12-15 09:29:24,12.95175373,77.53720527,10.74,751.714,,4.770,343,28,46,,
T,2025-12-15 09:29:25,12.95178228,77.53718791,11.16,751.535,,4.390,344,28,46,,
T,2025-12-15 09:29:26,12.95183433,77.53716195,10.60,751.740,,4.710,343,28,46,,
T,2025-12-15 09:29:27,12.95187643,77.53714726,10.71,751.568,,4.700,344,28,46,,
T,2025-12-15 09:29:28,12.95191492,77.53713778,11.05,752.543,,4.200,348,29,46,,
T,2025-12-15 09:29:29,12.95195474,77.53713273,10.77,752.845,,4.360,352,30,46,,
T,2025-12-15 09:29:30,12.95199121,77.53712900,10.85,752.944,,4.100,355,27,46,,
T,2025-12-15 09:29:31,12.95201782,77.53712617,11.61,753.108,,3.490,358,26,46,,
T,2025-12-15 09:29:32,12.95203774,77.53712589,11.79,753.227,,2.830,2,23,46,,
T,2025-12-15 09:29:33,12.95206558,77.53712648,11.66,754.143,,2.970,5,24,46,,
T,2025-12-15 09:29:34,12.95209847,77.53712887,11.85,753.764,,3.110,9,21,46,,
T,2025-12-15 09:29:35,12.95212025,77.53713762,11.73,753.763,,2.700,13,20,46,,
T,2025-12-15 09:29:36,12.95214813,77.53714610,11.59,754.891,,3.330,17,24,46,,
T,2025-12-15 09:29:37,12.95218631,77.53716123,11.53,755.209,,3.760,20,24,46,,
T,2025-12-15 09:29:38,12.95222690,77.53716771,11.56,754.275,,3.960,22,24,46,,
T,2025-12-15 09:29:39,12.95230098,77.53716885,10.87,753.785,,5.050,25,24,46,,
T,2025-12-15 09:29:40,12.95237540,77.53717625,10.52,752.645,,7.150,23,24,46,,
T,2025-12-15 09:29:41,12.95243536,77.53718380,10.58,751.928,,7.080,23,26,46,,
T,2025-12-15 09:29:42,12.95246961,77.53722906,10.09,753.090,,6.780,25,25,46,,
T,2025-12-15 09:29:43,12.95250933,77.53725717,10.05,753.533,,6.020,26,25,46,,
T,2025-12-15 09:29:44,12.95254688,77.53730568,9.94,754.264,,5.910,27,29,46,,
T,2025-12-15 09:29:45,12.95259486,77.53734708,9.94,755.384,,6.150,28,32,46,,
T,2025-12-15 09:29:46,12.95263919,77.53738096,9.94,755.604,,6.380,28,32,46,,
T,2025-12-15 09:29:47,12.95269034,77.53741003,9.94,755.302,,6.800,29,32,46,,
T,2025-12-15 09:29:48,12.95275136,77.53745341,9.94,755.411,,7.250,29,34,46,,
T,2025-12-15 09:29:49,12.95283033,77.53750331,9.94,757.647,,7.420,21,35,46,,
T,2025-12-15 09:29:50,12.95287226,77.53754617,9.94,758.026,,7.010,26,35,46,,
T,2025-12-15 09:29:51,12.95291446,77.53758405,9.94,758.089,,6.340,32,35,46,,
T,2025-12-15 09:29:52,12.95295697,77.53761891,9.94,758.910,,5.700,38,36,46,,
T,2025-12-15 09:29:53,12.95297974,77.53765481,9.94,759.065,,5.130,43,36,46,,
T,2025-12-15 09:29:54,12.95300506,77.53769086,3.79,758.194,,4.630,46,36,46,,
T,2025-12-15 09:29:55,12.95303201,77.53772213,3.79,757.881,,4.320,50,36,46,,
T,2025-12-15 09:29:56,12.95304979,77.53774429,3.79,757.596,,3.600,54,36,46,,
T,2025-12-15 09:29:57,12.95306063,77.53776416,3.79,757.509,,2.520,56,36,46,,
T,2025-12-15 09:29:58,12.95307239,77.53777927,3.79,757.551,,1.880,58,35,46,,
T,2025-12-15 09:29:59,12.95307846,77.53778994,3.79,756.671,,1.590,59,23,46,,
T,2025-12-15 09:30:00,12.95308338,77.53779977,3.79,756.655,,1.260,60,33,46,,
T,2025-12-15 09:30:01,12.95308759,77.53780800,3.79,756.246,,1.210,61,35,46,,
T,2025-12-15 09:30:02,12.95309271,77.53781909,3.79,755.437,,1.540,62,35,46,,
T,2025-12-15 09:30:03,12.95309905,77.53783407,3.79,755.312,,1.940,63,35,46,,
T,2025-12-15 09:30:04,12.95310665,77.53785363,3.79,755.033,,2.410,65,35,46,,
T,2025-12-15 09:30:05,12.95311433,77.53787693,3.79,754.945,,2.720,69,36,46,,
T,2025-12-15 09:30:06,12.95312233,77.53790492,3.79,753.481,,2.920,72,37,46,,
T,2025-12-15 09:30:07,12.95312875,77.53793293,3.79,753.679,,2.950,76,37,46,,
T,2025-12-15 09:30:08,12.95313305,77.53795467,3.79,753.511,,2.170,79,37,46,,
T,2025-12-15 09:30:09,12.95313615,77.53797596,3.79,753.398,,2.180,81,37,46,,
T,2025-12-15 09:30:10,12.95314019,77.53799935,3.79,753.100,,2.400,83,37,46,,
T,2025-12-15 09:30:11,12.95314299,77.53802671,3.79,752.532,,2.780,86,37,46,,
T,2025-12-15 09:30:12,12.95314538,77.53805813,3.79,752.211,,3.300,88,38,46,,
T,2025-12-15 09:30:13,12.95314661,77.53809030,3.79,752.251,,3.330,91,38,46,,
T,2025-12-15 09:30:14,12.95314677,77.53812655,3.79,752.078,,3.860,93,38,46,,
T,2025-12-15 09:30:15,12.95314566,77.53816718,3.79,751.965,,4.280,94,37,46,,
T,2025-12-15 09:30:16,12.95314336,77.53821208,3.79,751.745,,4.690,94,37,46,,
T,2025-12-15 09:30:17,12.95313961,77.53825858,3.79,752.504,,4.710,95,29,46,,
T,2025-12-15 09:30:18,12.95313663,77.53830404,3.79,752.753,,4.710,95,29,46,,
T,2025-12-15 09:30:19,12.95313464,77.53834968,3.79,752.724,,4.790,95,28,46,,
T,2025-12-15 09:30:20,12.95313238,77.53839575,3.79,752.474,,4.920,97,28,46,,
T,2025-12-15 09:30:21,12.95313770,77.53844489,3.79,752.183,,5.160,82,28,46,,
T,2025-12-15 09:30:22,12.95314128,77.53849602,3.79,751.644,,5.360,107,28,46,,
T,2025-12-15 09:30:23,12.95314421,77.53854829,3.79,752.939,,5.620,111,28,46,,
T,2025-12-15 09:30:24,12.95315387,77.53860133,3.79,753.576,,5.670,78,29,46,,
T,2025-12-15 09:30:25,12.95316462,77.53864512,3.79,753.938,,4.930,79,38,46,,
T,2025-12-15 09:30:26,12.95316617,77.53870673,3.79,754.354,,5.750,114,38,46,,
T,2025-12-15 09:30:27,12.95316253,77.53876074,3.79,753.861,,5.550,111,38,46,,
T,2025-12-15 09:30:28,12.95316131,77.53881336,3.79,753.551,,5.770,91,38,46,,
T,2025-12-15 09:30:29,12.95316017,77.53886861,3.79,753.029,,6.060,89,38,46,,
T,2025-12-15 09:30:30,12.95315768,77.53892332,3.79,753.209,,6.310,92,38,46,,
T,2025-12-15 09:30:31,12.95315857,77.53898422,3.79,753.527,,6.140,91,36,46,,
T,2025-12-15 09:30:32,12.95315387,77.53904460,3.79,753.480,,6.070,93,36,46,,
T,2025-12-15 09:30:33,12.95315107,77.53910378,3.79,754.077,,5.990,93,36,46,,
T,2025-12-15 09:30:34,12.95314669,77.53916260,3.79,754.058,,6.340,94,35,46,,
T,2025-12-15 09:30:35,12.95314130,77.53922448,3.79,754.667,,6.130,95,36,46,,
T,2025-12-15 09:30:36,12.95313937,77.53928576,3.79,754.579,,6.280,95,36,46,,
T,2025-12-15 09:30:37,12.95313202,77.53935138,3.79,754.875,,6.310,95,36,46,,
T,2025-12-15 09:30:38,12.95312527,77.53940620,3.79,755.341,,6.350,95,36,46,,
T,2025-12-15 09:30:39,12.95311923,77.53946238,3.79,755.679,,6.140,98,36,46,,
T,2025-12-15 09:30:40,12.95311456,77.53952143,3.79,755.959,,6.490,95,36,46,,
T,2025-12-15 09:30:41,12.95310955,77.53958507,3.79,756.302,,6.420,99,36,46,,
T,2025-12-15 09:30:42,12.95310421,77.53964400,3.79,755.225,,6.720,99,36,46,,
T,2025-12-15 09:30:43,12.95309636,77.53970501,3.79,755.700,,6.640,98,36,46,,
T,2025-12-15 09:30:44,12.95308808,77.53976592,3.79,756.457,,6.510,99,37,46,,
T,2025-12-15 09:30:45,12.95307346,77.53983574,3.79,755.838,,7.510,101,37,46,,
T,2025-12-15 09:30:46,12.95306185,77.53989702,3.79,756.094,,7.060,101,38,46,,
T,2025-12-15 09:30:47,12.95304889,77.53996266,3.79,757.531,,6.950,98,37,46,,
T,2025-12-15 09:30:48,12.95303923,77.54002280,3.79,757.384,,7.090,101,35,46,,
T,2025-12-15 09:30:49,12.95303164,77.54008652,3.79,757.746,,6.970,95,37,46,,
T,2025-12-15 09:30:50,12.95301817,77.54015340,3.79,757.976,,7.320,100,37,46,,
T,2025-12-15 09:30:51,12.95300571,77.54021965,3.79,758.055,,7.230,102,37,46,,
T,2025-12-15 09:30:52,12.95299330,77.54028175,3.79,758.092,,7.060,104,36,46,,
T,2025-12-15 09:30:53,12.95297899,77.54034247,3.79,757.975,,6.820,101,36,46,,
T,2025-12-15 09:30:54,12.95296928,77.54040082,3.79,757.913,,6.380,103,36,46,,
T,2025-12-15 09:30:55,12.95295985,77.54045327,3.79,757.869,,5.840,102,34,46,,
T,2025-12-15 09:30:56,12.95295199,77.54049903,3.79,757.877,,5.140,100,28,46,,
T,2025-12-15 09:30:57,12.95294319,77.54053730,3.79,758.076,,4.550,101,28,46,,
T,2025-12-15 09:30:58,12.95293810,77.54057198,3.79,758.049,,3.890,101,28,46,,
T,2025-12-15 09:30:59,12.95293284,77.54060553,3.79,757.902,,3.520,100,28,46,,
T,2025-12-15 09:31:00,12.95292201,77.54062844,3.79,757.979,,2.840,99,33,46,,
T,2025-12-15 09:31:01,12.95291737,77.54064044,3.79,757.873,,2.220,100,34,46,,
T,2025-12-15 09:31:02,12.95291464,77.54065541,3.79,757.503,,1.730,106,34,46,,
T,2025-12-15 09:31:03,12.95291170,77.54066975,3.79,757.629,,1.520,103,34,46,,
T,2025-12-15 09:31:04,12.95290939,77.54068308,3.79,757.227,,1.400,103,34,46,,
T,2025-12-15 09:31:05,12.95290632,77.54069839,3.79,756.883,,1.620,104,34,46,,
T,2025-12-15 09:31:06,12.95290227,77.54071366,3.79,756.695,,1.620,103,34,46,,
T,2025-12-15 09:31:07,12.95289847,77.54073013,3.79,756.658,,1.850,102,33,46,,
T,2025-12-15 09:31:08,12.95289380,77.54074897,3.79,757.105,,2.030,103,23,46,,
T,2025-12-15 09:31:09,12.95289030,77.54076706,3.79,757.740,,2.140,103,22,46,,
T,2025-12-15 09:31:10,12.95288631,77.54078756,3.79,758.489,,2.550,104,36,46,,
T,2025-12-15 09:31:11,12.95288309,77.54081168,3.79,758.537,,2.850,103,36,46,,
T,2025-12-15 09:31:12,12.95288231,77.54083589,3.79,758.593,,2.660,102,36,46,,
T,2025-12-15 09:31:13,12.95288334,77.54085681,3.79,758.420,,2.300,102,36,46,,
T,2025-12-15 09:31:14,12.95288586,77.54087622,3.79,758.670,,2.150,100,36,46,,
T,2025-12-15 09:31:15,12.95288854,77.54089688,3.79,758.866,,2.250,100,36,46,,
T,2025-12-15 09:31:16,12.95288972,77.54091780,3.79,759.372,,2.320,100,35,46,,
T,2025-12-15 09:31:17,12.95289206,77.54093315,3.79,759.260,,1.600,100,36,46,,
T,2025-12-15 09:31:18,12.95289511,77.54094134,3.79,759.535,,0.590,100,36,46,,
T,2025-12-15 09:31:19,12.95289775,77.54094342,3.79,759.839,,0.000,,36,46,,
T,2025-12-15 09:31:20,12.95290108,77.54094407,3.79,760.307,,0.000,,36,46,,
T,2025-12-15 09:31:21,12.95290163,77.54094413,3.79,760.444,,0.000,,36,46,,
T,2025-12-15 09:31:22,12.95290161,77.54094378,3.79,760.662,,0.000,,36,46,,
T,2025-12-15 09:31:23,12.95290122,77.54094377,3.79,761.056,,0.000,,36,46,,
T,2025-12-15 09:31:24,12.95290111,77.54094415,3.79,761.333,,0.000,,36,46,,
T,2025-12-15 09:31:25,12.95290001,77.54094686,3.79,761.817,,0.000,,37,46,,
T,2025-12-15 09:31:26,12.95289993,77.54094850,3.79,761.729,,0.000,,38,46,,
T,2025-12-15 09:31:27,12.95290002,77.54094850,3.79,761.618,,0.000,,37,46,,
T,2025-12-15 09:31:28,12.95289899,77.54094898,3.79,761.616,,0.000,,38,46,,
T,2025-12-15 09:31:29,12.95289788,77.54094985,3.79,761.802,,0.000,,38,46,,
T,2025-12-15 09:31:30,12.95289636,77.54095041,3.79,761.687,,0.000,,38,46,,
T,2025-12-15 09:31:31,12.95289634,77.54095141,3.79,761.695,,0.000,,37,46,,
T,2025-12-15 09:31:32,12.95289523,77.54095231,3.79,761.459,,0.000,,36,46,,
T,2025-12-15 09:31:33,12.95289430,77.54095267,3.79,761.305,,0.000,,37,46,,
T,2025-12-15 09:31:34,12.95289390,77.54095369,3.79,761.299,,0.000,,28,45,,
T,2025-12-15 09:31:35,12.95289433,77.54095385,3.79,761.405,,0.000,,28,46,,
T,2025-12-15 09:31:36,12.95289480,77.54095353,3.79,761.416,,0.000,,37,46,,
T,2025-12-15 09:31:37,12.95289536,77.54095319,3.79,761.510,,0.000,,37,46,,
T,2025-12-15 09:31:38,12.95289556,77.54095292,3.79,761.605,,0.000,,36,46,,
T,2025-12-15 09:31:39,12.95289585,77.54095264,3.79,761.673,,0.000,,37,46,,
T,2025-12-15 09:31:40,12.95289590,77.54095249,3.79,761.730,,0.000,,37,46,,
T,2025-12-15 09:31:41,12.95289592,77.54095242,3.79,761.732,,0.000,,37,46,,
T,2025-12-15 09:31:42,12.95289577,77.54095217,3.79,761.784,,0.000,,36,46,,
T,2025-12-15 09:31:43,12.95289576,77.54095205,3.79,761.848,,0.000,,36,46,,
T,2025-12-15 09:31:44,12.95289577,77.54095200,3.79,761.851,,0.000,,36,46,,
T,2025-12-15 09:31:45,12.95289588,77.54095205,3.79,761.937,,0.000,,36,46,,
T,2025-12-15 09:31:46,12.95289590,77.54095203,3.79,761.937,,0.000,,37,46,,
T,2025-12-15 09:31:47,12.95289589,77.54095194,3.79,761.954,,0.000,,36,46,,
T,2025-12-15 09:31:48,12.95289591,77.54095178,3.79,761.984,,0.000,,36,46,,
T,2025-12-15 09:31:49,12.95289595,77.54095172,3.79,761.990,,0.000,,36,46,,
T,2025-12-15 09:31:50,12.95289617,77.54095484,3.79,762.112,,0.290,111,36,46,,
T,2025-12-15 09:31:51,12.95289572,77.54096320,3.79,761.829,,0.830,109,36,46,,
T,2025-12-15 09:31:52,12.95289530,77.54097680,3.79,762.075,,1.510,102,30,46,,
T,2025-12-15 09:31:53,12.95289705,77.54099978,3.79,761.823,,2.520,95,27,46,,
T,2025-12-15 09:31:54,12.95289892,77.54103164,3.79,761.370,,3.470,92,27,46,,
T,2025-12-15 09:31:55,12.95290194,77.54107269,3.79,760.868,,4.340,91,27,46,,
T,2025-12-15 09:31:56,12.95290578,77.54111506,3.79,760.512,,4.450,89,27,46,,
T,2025-12-15 09:31:57,12.95291784,77.54116674,3.79,760.267,,5.080,88,27,46,,
T,2025-12-15 09:31:58,12.95291756,77.54120796,3.79,759.759,,5.070,88,31,46,,
T,2025-12-15 09:31:59,12.95292786,77.54125293,3.79,759.514,,5.010,85,34,46,,
T,2025-12-15 09:32:00,12.95293346,77.54129086,3.79,759.544,,4.650,81,34,46,,
T,2025-12-15 09:32:01,12.95294739,77.54132663,3.79,759.196,,4.390,78,34,46,,
T,2025-12-15 09:32:02,12.95295645,77.54136440,3.79,758.772,,4.210,75,35,46,,
T,2025-12-15 09:32:03,12.95296409,77.54139302,3.79,758.170,,3.550,72,36,46,,
T,2025-12-15 09:32:04,12.95297561,77.54142430,3.79,758.072,,3.580,69,36,46,,
T,2025-12-15 09:32:05,12.95299023,77.54145326,3.83,758.130,,3.260,68,35,46,,
T,2025-12-15 09:32:06,12.95300402,77.54148210,3.83,757.958,,3.460,66,22,46,,
T,2025-12-15 09:32:07,12.95301614,77.54150684,3.80,757.850,,3.620,65,14,46,,
T,2025-12-15 09:32:08,12.95303228,77.54153534,3.84,757.486,,3.770,64,25,46,,
T,2025-12-15 09:32:09,12.95304678,77.54156657,3.86,757.306,,4.220,62,15,46,,
T,2025-12-15 09:32:10,12.95306495,77.54159301,3.81,757.669,,3.450,60,15,46,,
T,2025-12-15 09:32:11,12.95308446,77.54162281,3.81,757.519,,3.410,59,34,46,,
T,2025-12-15 09:32:12,12.95310324,77.54164891,3.81,757.702,,3.520,57,11,46,,
T,2025-12-15 09:32:13,12.95311933,77.54168077,3.82,757.275,,3.480,57,14,46,,
T,2025-12-15 09:32:14,12.95313608,77.54170557,3.80,757.335,,2.990,56,34,46,,
T,2025-12-15 09:32:15,12.95315188,77.54172944,3.82,757.397,,2.980,55,27,46,,
T,2025-12-15 09:32:16,12.95317130,77.54175314,3.82,756.867,,3.280,54,26,46,,
T,2025-12-15 09:32:17,12.95319359,77.54177709,3.80,756.067,,3.130,52,19,46,,
T,2025-12-15 09:32:18,12.95321822,77.54180246,3.81,756.234,,3.510,51,31,46,,
T,2025-12-15 09:32:19,12.95324143,77.54182557,3.82,756.235,,3.440,50,27,46,,
T,2025-12-15 09:32:20,12.95326098,77.54184554,3.81,756.034,,2.790,49,25,46,,
T,2025-12-15 09:32:21,12.95327860,77.54186453,3.80,756.384,,2.640,48,23,46,,
T,2025-12-15 09:32:22,12.95329498,77.54188170,3.80,756.699,,2.480,48,19,46,,
T,2025-12-15 09:32:23,12.95331068,77.54189812,3.82,756.948,,2.350,47,23,46,,
T,2025-12-15 09:32:24,12.95332543,77.54191239,3.83,756.766,,2.290,46,26,46,,
T,2025-12-15 09:32:25,12.95333943,77.54192620,3.81,756.708,,1.940,48,15,46,,
T,2025-12-15 09:32:26,12.95335039,77.54193875,3.85,756.493,,1.750,47,15,46,,
T,2025-12-15 09:32:27,12.95336237,77.54194999,3.86,756.353,,2.070,46,14,46,,
T,2025-12-15 09:32:28,12.95337625,77.54196285,3.81,756.419,,2.260,46,26,46,,
T,2025-12-15 09:32:29,12.95338981,77.54197666,3.82,756.067,,2.240,46,26,46,,
T,2025-12-15 09:32:30,12.95340377,77.54199160,3.86,755.714,,2.070,47,26,46,,
T,2025-12-15 09:32:31,12.95341537,77.54200430,3.83,755.985,,1.740,47,25,46,,
T,2025-12-15 09:32:32,12.95342182,77.54201824,3.80,757.325,,1.610,50,25,46,,
T,2025-12-15 09:32:33,12.95342429,77.54202648,3.80,758.524,,0.570,52,25,46,,
T,2025-12-15 09:32:34,12.95342331,77.54202768,3.79,758.794,,0.000,,24,46,,
T,2025-12-15 09:32:35,12.95342285,77.54202795,3.80,758.833,,0.000,,26,46,,
T,2025-12-15 09:32:36,12.95342287,77.54202787,3.80,758.826,,0.000,,26,46,,
T,2025-12-15 09:32:37,12.95342292,77.54202798,3.80,758.827,,0.000,,26,46,,
T,2025-12-15 09:32:38,12.95342288,77.54202792,3.80,758.828,,0.000,,27,46,,
T,2025-12-15 09:32:39,12.95342287,77.54202791,3.80,758.826,,0.000,,26,46,,
T,2025-12-15 09:32:40,12.95342290,77.54202790,3.80,758.825,,0.000,,25,46,,
T,2025-12-15 09:32:41,12.95342293,77.54202792,3.80,758.824,,0.000,,26,46,,
T,2025-12-15 09:32:42,12.95342287,77.54202789,3.80,758.831,,0.000,,27,46,,
T,2025-12-15 09:32:43,12.95342290,77.54202788,3.80,758.829,,0.000,,24,46,,
T,2025-12-15 09:32:44,12.95342291,77.54202788,3.80,758.826,,0.000,,26,46,,
T,2025-12-15 09:32:45,12.95342291,77.54202884,3.80,759.094,,0.210,49,26,46,,
T,2025-12-15 09:32:46,12.95342562,77.54203271,3.80,759.258,,0.690,49,24,46,,
T,2025-12-15 09:32:47,12.95343091,77.54203888,3.82,759.376,,1.040,49,36,46,,
T,2025-12-15 09:32:48,12.95343631,77.54204875,3.80,759.727,,1.380,50,13,46,,
T,2025-12-15 09:32:49,12.95344408,77.54205780,3.81,759.756,,1.530,50,32,46,,
T,2025-12-15 09:32:50,12.95345394,77.54206906,3.84,759.977,,1.970,51,25,46,,
T,2025-12-15 09:32:51,12.95346527,77.54208479,3.86,760.395,,2.470,52,24,46,,
T,2025-12-15 09:32:52,12.95348574,77.54210784,3.82,760.409,,3.150,53,36,46,,
T,2025-12-15 09:32:53,12.95350595,77.54213333,3.81,760.536,,3.580,55,33,46,,
T,2025-12-15 09:32:54,12.95352523,77.54216151,3.86,760.528,,3.770,59,24,46,,
T,2025-12-15 09:32:55,12.95354861,77.54219187,3.80,760.417,,3.980,61,34,46,,
T,2025-12-15 09:32:56,12.95356682,77.54222324,3.81,760.566,,4.040,62,21,46,,
T,2025-12-15 09:32:57,12.95358595,77.54225741,3.86,760.362,,4.240,64,24,46,,
T,2025-12-15 09:32:58,12.95360383,77.54229356,3.81,760.333,,4.460,66,21,46,,
T,2025-12-15 09:32:59,12.95362252,77.54232984,3.81,760.282,,4.610,67,21,46,,
T,2025-12-15 09:33:00,12.95363944,77.54236784,3.83,760.198,,4.660,71,21,46,,
T,2025-12-15 09:33:01,12.95365449,77.54240868,3.82,760.346,,4.670,71,16,46,,
T,2025-12-15 09:33:02,12.95366810,77.54244746,3.83,760.129,,4.530,70,15,46,,
T,2025-12-15 09:33:03,12.95368069,77.54248584,3.84,759.780,,4.370,71,16,46,,
T,2025-12-15 09:33:04,12.95369478,77.54252651,3.82,759.837,,4.400,72,13,46,,
T,2025-12-15 09:33:05,12.95371592,77.54256564,3.80,760.468,,4.420,72,14,46,,
T,2025-12-15 09:33:06,12.95373123,77.54260521,3.86,760.424,,4.510,72,29,46,,
T,2025-12-15 09:33:07,12.95374369,77.54264691,3.81,760.848,,4.690,73,26,46,,
T,2025-12-15 09:33:08,12.95375676,77.54268766,3.82,761.129,,4.720,73,16,46,,
T,2025-12-15 09:33:09,12.95376901,77.54272924,3.83,761.436,,4.700,73,16,46,,
T,2025-12-15 09:33:10,12.95378108,77.54276915,3.81,761.538,,4.520,73,15,46,,
T,2025-12-15 09:33:11,12.95379396,77.54280895,3.83,761.535,,4.340,73,15,46,,
T,2025-12-15 09:33:12,12.95380285,77.54284511,3.81,762.212,,4.020,74,16,46,,
T,2025-12-15 09:33:13,12.95381299,77.54287980,3.84,762.573,,3.830,73,15,46,,
T,2025-12-15 09:33:14,12.95382394,77.54291315,3.83,763.097,,3.740,73,15,46,,
T,2025-12-15 09:33:15,12.95383455,77.54294693,3.80,763.025,,3.690,72,16,46,,
T,2025-12-15 09:33:16,12.95384416,77.54297840,3.82,763.298,,3.570,72,15,46,,
T,2025-12-15 09:33:17,12.95385265,77.54300373,3.80,763.513,,2.610,71,15,46,,
T,2025-12-15 09:33:18,12.95386054,77.54301842,3.80,762.867,,1.300,67,16,46,,
T,2025-12-15 09:33:19,12.95386270,77.54302733,3.80,763.338,,0.580,64,15,46,,
T,2025-12-15 09:33:20,12.95386441,77.54303114,3.80,763.416,,0.370,62,15,46,,
T,2025-12-15 09:33:21,12.95386427,77.54303599,3.84,763.833,,0.490,61,16,46,,
T,2025-12-15 09:33:22,12.95386596,77.54304093,3.81,763.883,,0.670,61,33,46,,
T,2025-12-15 09:33:23,12.95386907,77.54304770,3.80,764.060,,0.870,61,15,46,,
T,2025-12-15 09:33:24,12.95387353,77.54305496,3.80,764.361,,0.730,61,15,46,,
T,2025-12-15 09:33:25,12.95387619,77.54306108,3.80,764.564,,0.450,61,34,46,,
T,2025-12-15 09:33:26,12.95387850,77.54306369,3.79,764.614,,0.310,61,33,45,,
T,2025-12-15 09:33:27,12.95387929,77.54306697,3.80,764.836,,0.410,61,29,46,,
T,2025-12-15 09:33:28,12.95388170,77.54307234,3.79,765.079,,0.860,61,33,46,,
T,2025-12-15 09:33:29,12.95388494,77.54308221,3.81,765.359,,1.290,62,32,46,,
T,2025-12-15 09:33:30,12.95388779,77.54309335,3.80,765.352,,1.480,62,15,46,,
T,2025-12-15 09:33:31,12.95389314,77.54310705,3.80,765.130,,1.650,63,36,46,,
T,2025-12-15 09:33:32,12.95389723,77.54312100,3.81,765.279,,1.530,63,32,46,,
T,2025-12-15 09:33:33,12.95389993,77.54313161,3.81,765.303,,1.040,63,15,46,,
T,2025-12-15 09:33:34,12.95390403,77.54314198,3.81,765.228,,1.110,63,16,46,,
T,2025-12-15 09:33:35,12.95390675,77.54315141,3.81,765.118,,1.190,63,16,46,,
T,2025-12-15 09:33:36,12.95391095,77.54316047,3.81,765.002,,1.150,63,15,46,,
T,2025-12-15 09:33:37,12.95391572,77.54317192,3.80,764.779,,1.140,63,15,46,,
T,2025-12-15 09:33:38,12.95391929,77.54318249,3.82,764.913,,1.290,63,36,46,,
T,2025-12-15 09:33:39,12.95392294,77.54319176,3.80,765.096,,1.410,63,15,46,,
T,2025-12-15 09:33:40,12.95393056,77.54320587,3.80,764.947,,1.710,63,28,46,,
T,2025-12-15 09:33:41,12.95393605,77.54321929,3.83,765.003,,1.560,62,28,46,,
T,2025-12-15 09:33:42,12.95394164,77.54323173,3.80,765.141,,1.480,62,16,46,,
T,2025-12-15 09:33:43,12.95394831,77.54324386,3.81,764.991,,1.640,63,34,46,,
T,2025-12-15 09:33:44,12.95395283,77.54325788,3.82,765.442,,1.560,62,15,46,,
T,2025-12-15 09:33:45,12.95395840,77.54327134,3.81,765.606,,1.420,59,22,46,,
T,2025-12-15 09:33:46,12.95396441,77.54328524,3.80,765.520,,1.590,67,33,46,,
T,2025-12-15 09:33:47,12.95397052,77.54329959,3.83,765.504,,1.790,63,21,46,,
T,2025-12-15 09:33:48,12.95397951,77.54331682,3.82,765.102,,2.140,64,14,46,,
T,2025-12-15 09:33:49,12.95398718,77.54333442,3.84,765.000,,2.080,63,18,46,,
T,2025-12-15 09:33:50,12.95399283,77.54335203,3.80,765.492,,1.710,61,16,46,,
T,2025-12-15 09:33:51,12.95399839,77.54336628,3.80,765.787,,1.450,59,32,46,,
T,2025-12-15 09:33:52,12.95400372,77.54337838,3.80,765.911,,1.560,60,20,46,,
T,2025-12-15 09:33:53,12.95401193,77.54339302,3.82,765.873,,2.130,54,22,46,,
T,2025-12-15 09:33:54,12.95402285,77.54341468,3.81,765.252,,2.810,50,33,46,,
T,2025-12-15 09:33:55,12.95403484,77.54343467,3.85,764.669,,2.620,51,16,46,,
T,2025-12-15 09:33:56,12.95403546,77.54344201,9.97,765.288,,1.500,35,21,46,,
T,2025-12-15 09:33:57,12.95404252,77.54345971,9.97,765.502,,2.010,58,21,46,,
T,2025-12-15 09:33:58,12.95405913,77.54348946,9.95,765.670,,3.770,75,32,46,,
T,2025-12-15 09:33:59,12.95405528,77.54350229,9.94,764.978,,2.180,70,20,46,,
T,2025-12-15 09:34:00,12.95406455,77.54352423,9.94,765.449,,2.590,71,35,46,,
T,2025-12-15 09:34:01,12.95407644,77.54354870,9.94,766.979,,2.600,72,35,46,,
T,2025-12-15 09:34:02,12.95408734,77.54357248,9.94,767.770,,2.600,85,35,46,,
T,2025-12-15 09:34:03,12.95409758,77.54359758,9.94,767.731,,2.790,79,35,45,,
T,2025-12-15 09:34:04,12.95411012,77.54362449,9.94,767.467,,3.150,74,23,46,,
T,2025-12-15 09:34:05,12.95412553,77.54365327,9.94,767.232,,3.500,71,23,46,,
T,2025-12-15 09:34:06,12.95413974,77.54367698,9.94,767.139,,2.870,74,23,46,,
